,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,
frame130,130,0.353473021354439,0.140112086565456,2.52530769230769,2.17183467095325,1.16275319023215,9,,
frame131,131,0.402930274873472,0.160026341481105,2.51575,2.11281972512653,1.19070736139087,9,,
frame132,132,0.379218962395428,0.149693426767642,2.52916666666667,2.14994770427124,1.17638520306426,9,,
frame133,133,0.312901978000489,0.122426967616405,2.552,2.23909802199951,1.13974465384104,9,,
frame134,134,0.352054969813006,0.13740831972952,2.56007692307692,2.20802195326392,1.15944360031955,9,,
frame135,135,0.428214642482224,0.167685117048813,2.55541666666667,2.12720202418444,1.20130417215375,9,,
frame136,136,0.422519176289704,0.166288451177244,2.53754545454545,2.11502627825575,1.19977017809829,9,,
frame137,137,0.461963290286672,0.180870758279465,2.55172727272727,2.0897639824406,1.22106003078259,9,,
frame138,138,0.486045329392099,0.189371969058009,2.56445454545455,2.07840921606245,1.23385449103854,9,,
frame139,139,0.465981451608247,0.179825374368568,2.5858,2.11981854839175,1.21982138610957,9,,
frame140,140,0.464520342931408,0.176967700910233,2.6171,2.15257965706859,1.21579705141504,9,,
frame141,141,0.388972828363679,0.148745109811335,2.60981818181818,2.2208453534545,1.1751462918202,9,,
frame142,142,0.405658142511006,0.155352390640407,2.60225,2.19659185748899,1.18467615689641,9,,
frame143,143,0.364345575656549,0.138608021782459,2.61741666666667,2.25307109101012,1.16171064335711,9,,
frame144,144,0.445387476118317,0.1691403298783,2.62233333333333,2.17694585721502,1.20459281274368,9,,
frame145,145,0.385491409062359,0.144294840857302,2.66718181818182,2.28169040911946,1.16894991867504,9,,
frame146,146,0.4028251271361,0.149448053385279,2.68925,2.2864248728639,1.17618122157302,9,,
frame147,147,0.3650732502528,0.135106475634376,2.69591666666667,2.33084341641387,1.15662710231067,9,,
frame148,148,0.378601610275121,0.139750349849044,2.69938461538462,2.32078300510949,1.16313529073661,9,,
frame149,149,0.353430041802429,0.129778791244375,2.71469230769231,2.36126226588988,1.14967843551645,9,,
frame150,150,0.338406317543818,0.123167406409995,2.73676923076923,2.39836291322541,1.14109887860496,9,,
frame151,151,0.357222755156959,0.129226339670357,2.74846153846154,2.39123878330458,1.14938815715564,9,,
frame152,152,0.346112725186102,0.125073696269684,2.73735714285714,2.39124441767104,1.14474167618683,9,,
frame153,153,0.374789708693664,0.131529430496695,2.803,2.42821029130634,1.15434812628688,9,,
frame154,154,0.447702770480054,0.144881247660157,2.87421428571429,2.42651151523423,1.18450469642088,9,,
frame155,155,0.368143884480806,0.1306524925372,2.80266666666667,2.43452278218586,1.15121808971131,9,,
frame156,156,0.348552937832466,0.122065267472857,2.82991666666667,2.4813637288342,1.14046829724404,9,,
frame157,157,0.236252694892243,0.082202685506294,2.82492857142857,2.58867587653633,1.09126391489704,9,,
frame158,158,0.255058511862674,0.088586984371153,2.844,2.58894148813733,1.09851845359633,9,,
frame159,159,0.263662928002459,0.091121381452706,2.86284615384615,2.59918322584369,1.10144068543566,9,,
frame160,160,0.285303078109799,0.098789823052113,2.84957142857143,2.56426835046163,1.11126100669551,9,,
frame161,161,0.323094703767629,0.111576924044001,2.87,2.54690529623237,1.12685776116041,9,,
frame162,162,0.359537034916526,0.123557605676874,2.88414285714286,2.52460582222633,1.14241313703359,9,,
frame163,163,0.36493269170776,0.123214313896457,2.90807142857143,2.54313873686367,1.1434969655481,9,,
frame164,164,0.412757651632345,0.137763025568041,2.9332,2.52044234836765,1.1637639725819,9,,
frame165,165,0.456450893410625,0.138649229249566,3.02153333333333,2.56508243992271,1.17794784538168,9,,
frame166,166,0.50830230608642,0.14655806689344,3.07164285714286,2.56334055105644,1.19829683023465,9,,
frame167,167,0.482052152772585,0.14283302231342,3.06873333333333,2.58668118056075,1.18635932267002,9,,
frame168,168,0.359353315069847,0.090936560622155,2.96092857142857,2.68778362315231,1.10162460472019,9,,
frame169,169,0.824676294117883,-0.007350634227798,3.04928571428571,3.04194783841287,1.00241222935521,9,,
frame170,170,0.482848704657108,0.151783383602113,3.0652,2.58235129534289,1.18698025536955,9,,
frame171,171,0.447737355397465,0.144375464995036,3.04806666666667,2.6003293112692,1.17218486653097,9,,
frame172,172,0.484738887167424,0.15671038640445,3.06013333333333,2.57539444616591,1.18821927953175,9,,
frame173,173,0.468785283613814,0.151949981011528,3.0662,2.59741471638619,1.18048149209921,9,,
frame174,174,0.511275213708295,0.165662354039755,3.07114285714286,2.55986764343456,1.19972720660757,9,,
frame175,175,0.517185772789312,0.166472492618064,3.09307142857143,2.57588565578212,1.20077978680008,9,,
frame176,176,0.472032233156765,0.152003967801489,3.09107142857143,2.61903919541466,1.1802310687,9,,
frame177,177,0.492375165115829,0.158208956892849,3.09369230769231,2.60131714257648,1.18927917594398,9,,
frame178,178,0.461970536881511,0.148460780114216,3.10230769230769,2.64033715542618,1.1749664946888,9,,
frame179,179,0.573712859349306,0.183492766697479,3.11576923076923,2.54205637141993,1.22568848818598,9,,
frame180,180,0.52086652627261,0.165896310174067,3.12776923076923,2.60690270449662,1.19980282554242,9,,
frame181,181,0.477958959454639,0.152146587451685,3.12992307692308,2.65196411746844,1.18022829053619,9,,
frame182,182,0.51544974244795,0.162321002465866,3.15371428571429,2.63826454326634,1.19537454792528,9,,
frame183,183,0.5028964239975,0.157428826807104,3.17314285714286,2.67024643314536,1.18833333798526,9,,
frame184,184,0.472450406023183,0.148766793533119,3.15869230769231,2.68624190166912,1.17587783353749,9,,
frame185,185,0.502849065022858,0.158783148783788,3.15438461538462,2.65153555036176,1.18964447410643,9,,
frame186,186,0.489688169900651,0.152793239640292,3.184,2.69431183009935,1.18174888460576,9,,
frame187,187,0.515400005836682,0.16172997728956,3.17446153846154,2.65906153262486,1.19382778454469,9,,
frame188,188,0.484682753534968,0.150476583106324,3.19546666666667,2.7107839131317,1.17879800421828,9,,
frame189,189,0.502764961526836,0.157496645707308,3.17764285714286,2.67487789561602,1.18795809795686,9,,
frame190,190,0.542084008840425,0.16878434743005,3.19371428571429,2.65163027687386,1.20443423563541,9,,
frame191,191,0.501738114385439,0.155233586932987,3.20892857142857,2.70719045704313,1.18533535868527,9,,
frame192,192,0.494578157139051,0.152464213022579,3.21764285714286,2.72306470000381,1.18162556223448,9,,
frame193,193,0.503368558324522,0.154438570240577,3.23378571428571,2.73041715596119,1.18435591690652,9,,
frame194,194,0.469084023216813,0.143870132356895,3.23557142857143,2.76648740535461,1.1695594284322,9,,
frame195,195,0.4269385273942,0.130317364606208,3.2646,2.8376614726058,1.15045435529071,9,,
frame196,196,0.455538191267764,0.140389779253926,3.23535714285714,2.77981895158938,1.16387333103377,9,,
frame197,197,0.420595848994433,0.128669020379495,3.252,2.83140415100557,1.14854673743593,9,,
frame198,198,0.466608705452977,0.142768125483575,3.25414285714286,2.78753415168988,1.16739120673019,9,,
frame199,199,0.428325492778896,0.131413291605625,3.246,2.8176745072211,1.15201382973129,9,,
frame200,200,0.433342061690742,0.133179819025942,3.24171428571429,2.80837222402354,1.15430364179784,9,,
frame201,201,0.40922579847235,0.125421360149933,3.2495,2.84027420152765,1.14407968014224,9,,
frame202,202,0.461055618240963,0.141330743096023,3.24928571428571,2.78823009604475,1.16535780848754,9,,
frame203,203,0.444322656701156,0.136216452283355,3.25107142857143,2.80674877187027,1.15830510416687,9,,
frame204,204,0.467433429372166,0.143528427040724,3.24528571428571,2.77785228491355,1.16827152109952,9,,
frame205,205,0.439456925158787,0.134293091012303,3.25564285714286,2.81618593198407,1.15604684341604,9,,
frame206,206,0.402137365110137,0.123339172654729,3.24892857142857,2.84679120631843,1.14125987329791,9,,
frame207,207,0.396430232060536,0.121518051515113,3.26328571428571,2.86685548222518,1.138280507866,9,,
frame208,208,0.404718405179151,0.123010234244981,3.279,2.87428159482085,1.14080680400571,9,,
frame209,209,0.428078212962637,0.130207697417679,3.2698,2.84172178703736,1.15064043739797,9,,
frame210,210,0.431161030055964,0.132521031122176,3.23978571428571,2.80862468422975,1.15351322391949,9,,
frame211,211,0.443900767356736,0.136574827187437,3.23628571428571,2.79238494692898,1.1589683284337,9,,
frame212,212,0.420482698228821,0.129632075516296,3.23021428571429,2.80973158748546,1.14965226575437,9,,
frame213,213,0.465755052784196,0.143670643595046,3.22992857142857,2.76417351864438,1.16849703885906,9,,
frame214,214,0.412381801575374,0.127988771513129,3.21378571428571,2.80140391271034,1.1472054064408,9,,
frame215,215,0.402570360976975,0.125303688587365,3.20714285714286,2.80457249616588,1.14354072199144,9,,
frame216,216,0.384383777626021,0.120197445704975,3.19021428571429,2.80583050808827,1.13699465328286,9,,
frame217,217,0.387325294966192,0.121361303263625,3.19042857142857,2.80310327646238,1.13817731876615,9,,
frame218,218,0.445156775022332,0.139744884924986,3.17814285714286,2.73298608212052,1.16288292792071,9,,
frame219,219,0.452026309290899,0.142487185701231,3.16378571428571,2.71175940499482,1.16669115573391,9,,
frame220,220,0.443817449304384,0.13992994879061,3.15992857142857,2.71611112212419,1.16340180108584,9,,
frame221,221,0.494291341184724,0.156364620004076,3.14764285714286,2.65335151595813,1.18628942988213,9,,
frame222,222,0.5755258757631,0.182243378486402,3.14714285714286,2.57161698137976,1.22379922046335,9,,
frame223,223,0.474765309344506,0.150280204145672,3.14173333333333,2.66696802398883,1.17801687349608,9,,
frame224,224,0.442257276569645,0.139941196348509,3.1418,2.69954272343035,1.16382673729559,9,,
frame225,225,0.457174939497594,0.144959321977791,3.13326666666667,2.67609172716907,1.17083679713072,9,,
frame226,226,0.403224241006339,0.12889555487526,3.1084,2.70517575899366,1.14905657780859,9,,
frame227,227,0.405417779850074,0.129812194885662,3.11993333333333,2.71451555348326,1.14935179845621,9,,
frame228,228,0.402332788877261,0.129017225642793,3.1062,2.70386721112274,1.14879901913164,9,,
frame229,229,0.355554832313145,0.096618382916416,3.09033333333333,2.79244811962447,1.10667529026427,9,,
frame230,230,0.562517830024955,0.006812038264702,3.087,3.07517483246101,1.00384536430715,9,,
frame231,231,0.244142809490593,0.079287542875626,3.04271428571429,2.79857147622369,1.08723836841932,9,,
frame232,232,0.260395341344207,0.08293599654417,3.068,2.80760465865579,1.09274644154098,9,,
frame233,233,0.187878832370458,0.06058972640574,3.04457142857143,2.85669259620097,1.06576795578926,9,,
frame234,234,0.216866738193246,0.070790237359811,3.011,2.79615022641798,1.0768377076282,9,,
frame235,235,0.232117833113605,0.075926514675813,3.02521428571429,2.79309645260068,1.08310412370381,9,,
frame236,236,0.218923258584169,0.059296529576299,2.99386666666667,2.81577827035993,1.06324659799437,9,,
frame237,237,0.29402931886751,0.073781984145127,2.99193333333333,2.77113331464364,1.07967859847194,9,,
frame238,238,0.222456064940289,0.07339170211511,2.98207142857143,2.75961536363114,1.08061125759482,9,,
frame239,239,0.238726369044602,0.079543479910478,2.95393333333333,2.71520696428873,1.08792197876052,9,,
frame240,240,0.221233712913504,0.073838057664632,2.93973333333333,2.71849962041983,1.08138081434764,9,,
frame241,241,0.159991161823839,0.05338231614929,2.93013333333333,2.77014217150949,1.05775557784338,9,,
frame242,242,0.235532135736766,0.079617192970729,2.92106666666667,2.6855345309299,1.08770400567339,9,,
frame243,243,0.223824592099614,0.076713968753281,2.89233333333333,2.66850874123372,1.08387628215006,9,,
frame244,244,0.196544818428579,0.068081845264155,2.86842857142857,2.67188375299999,1.0735603928157,9,,
frame245,245,0.242645424210328,0.083186816609011,2.87414285714286,2.63149743293253,1.09220811739114,9,,
frame246,246,0.230045377026163,0.080783087067441,2.84335714285714,2.61331176583098,1.08802829422574,9,,
frame247,247,0.251290368439682,0.088456640946671,2.83935714285714,2.58806677441746,1.09709578242866,9,,
frame248,248,0.302430736508585,0.105943045211579,2.83853846153846,2.53610772502988,1.11924995674426,9,,
frame249,249,0.32255320486558,0.114419556007773,2.80707142857143,2.48451822370585,1.12982525215068,9,,
frame250,250,0.352503770954076,0.12544225655472,2.805,2.45249622904592,1.14373264544884,9,,
frame251,251,0.425905546264698,0.15235902880445,2.79192307692308,2.36601753065838,1.18000946347434,9,,
frame252,252,0.321322245860847,0.114566711002323,2.79161538461538,2.47029313875454,1.13007454087933,9,,
frame253,253,0.268402509257112,0.096013885693379,2.79076923076923,2.52236672151212,1.10640899555486,9,,
frame254,254,0.335318429875718,0.120541601986918,2.78292857142857,2.44761014155285,1.13699830058025,9,,
frame255,255,0.247616486220013,0.09037425500078,2.73135714285714,2.48374065663713,1.0996949844817,9,,
frame256,256,0.261716811046793,0.095352341990262,2.73164285714286,2.46992604609606,1.10596139567031,9,,
frame257,257,0.28122786699758,0.102834042271741,2.73173333333333,2.45050546633575,1.11476320737129,9,,
frame258,258,0.310206710924649,0.11370542341024,2.73592857142857,2.42572186050392,1.12788222589551,9,,
frame259,259,0.374621140331997,0.137074324952937,2.73638461538462,2.36176347505262,1.15861924544483,9,,
frame260,260,0.357031854001901,0.130976949481608,2.73015384615385,2.37312199215195,1.1504481670907,9,,
frame261,261,0.240713110342089,0.088802497825928,2.71864285714286,2.47792974680077,1.0971428308865,9,,
frame262,262,0.244952297312084,0.088571691824363,2.74838461538462,2.50343231807253,1.0978465826872,9,,
frame263,263,0.261824778040604,0.096574178821362,2.69778571428571,2.43596093624511,1.10748315957981,9,,
frame264,264,0.149354822782913,0.054769439446379,2.70307692307692,2.55372210029401,1.05848515105293,9,,
frame265,265,0.058430046216277,0.019069503627884,2.68078571428571,2.62754862069977,1.02026112596606,9,,
frame266,266,0.080852717400278,0.029390569342931,2.64330769230769,2.56517638222243,1.0304584552652,9,,
frame267,267,0.079401429406744,0.025235312753005,2.64992857142857,2.5831854045343,1.02583754413335,9,,
frame268,268,0.112527213678011,0.032223724912466,2.63857142857143,2.55446417934417,1.03292559351873,9,,
frame269,269,0.102365066855609,0.038758953547652,2.62707692307692,2.52471185622131,1.04054524741244,9,,
frame270,270,0.157528838366928,0.05982617642744,2.61623076923077,2.45870193086384,1.06406992095686,9,,
frame271,271,0.16516936300605,0.062203345106733,2.61808333333333,2.45435780433651,1.0667080931344,9,,
frame272,272,0.15543381794102,0.059521766378832,2.59008333333333,2.43464951539231,1.06384237934797,9,,
frame273,273,0.213945756600785,0.082198601214465,2.57966666666667,2.36572091006588,1.09043575499141,9,,
frame274,274,0.290003318612642,0.111986403703869,2.57054545454545,2.28054213593281,1.12716420102189,9,,
frame275,275,0.189683635242588,0.073198038957473,2.572875,2.38319136475741,1.07959228035466,9,,
frame276,276,0.126023164112392,0.048873229156672,2.54757142857143,2.42154826445904,1.05204239203572,9,,
frame277,277,0.09284257739333,0.031611468232469,2.4992,2.41594705033062,1.0344597575754,9,,
frame278,278,0.203920226820209,0.080331741418206,2.51071428571429,2.30679405889408,1.0883998404773,9,,
frame279,279,0.154915590316004,0.061273067126021,2.496,2.341084409684,1.0661725778341,9,,
frame280,280,0.108914422307829,0.043161259158967,2.48466666666667,2.37575224435884,1.04584418369653,9,,
frame281,281,0.065029297737869,0.00701894498945,2.48275,2.46263964785637,1.00816617736222,9,,
frame282,282,0.0890184541997,0.02271409551931,2.484,2.42403851507921,1.02473619315361,9,,
frame283,283,0.083728155832511,-0.006385452224038,2.48333333333333,2.4957480393883,0.995025657294311,9,,
frame284,284,0.059678152122779,0.011551751554264,2.445,2.41451614301581,1.01262524463643,9,,
frame285,285,0.058446778301448,-0.002409553096122,2.468,2.47122087402836,0.998696646640449,9,,
frame286,286,0.110371318388797,-0.039058346712332,2.44771428571429,2.54168545351912,0.963028010537368,9,,
frame287,287,0.054164744476368,-0.009345478225501,2.44342857142857,2.46454539367218,0.991431757638619,9,,
frame288,288,0.068025208033572,-0.02132386805232,2.4325,2.48308504127249,0.979628147875851,9,,
frame289,289,0.041514346765637,0.001218153927284,2.46566666666667,2.46134566468976,1.0017555445539,9,,
frame290,290,0.053140251134621,-0.01449948467697,2.4261,2.46054434542376,0.986001331173802,9,,
frame291,291,0.06279355068711,0.013173558028629,2.4275,2.39583230032634,1.01321782817159,9,,
frame292,292,0.05014454006857,-0.005420422133748,2.439625,2.45420273470192,0.994060093530256,9,,
frame293,293,0.04605480767317,-0.005888196665112,2.4455,2.46103489737556,0.993687656606523,9,,
frame294,294,0.043280571507704,-0.002308520674509,2.4421,2.44817677145833,0.99751783795632,9,,
frame295,295,0.044210414145907,0.002165821307677,2.435,2.43000616466962,1.00205507105413,9,,
frame296,296,0.056657881723327,0.012006871757109,2.43781818181818,2.40870748484213,1.01208560904935,9,,
frame297,297,0.059704907952579,-0.003322238704346,2.43675,2.44585083359926,0.996279072511604,9,,
frame298,298,0.05664013151493,0.00473470417963,2.44507692307692,2.43402135778191,1.00454209872057,9,,
frame299,299,0.070732386718359,0.010045285188004,2.44769230769231,2.42396669124697,1.0097879300615,9,,
frame300,300,0.089680296977948,0.03405661275711,2.43275,2.34983049208063,1.03528744230651,9,,
frame1,1,0.499883550143297,-0.086221135740107,2.99866666666667,3.2766765840728,0.915154910692903,10,,
frame2,2,0.297005014185726,-0.010339529341138,3.013625,3.04240471888786,0.990540469941692,10,,
frame3,3,0.227244777126433,-0.006725957760703,3.00733333333333,3.02216580743251,0.995092104456117,10,,
frame4,4,0.167841678119298,0.011339874318297,3.00533333333333,2.96750300285368,1.01274820293131,10,,
frame5,5,0.232082220992974,0.042292293020667,3.0531,2.91908127887383,1.04591126738954,10,,
frame6,6,0.142765937797987,0.030162892951686,2.99644444444444,2.90089607961197,1.03293753454459,10,,
frame7,7,0.179738793835681,0.021052994471319,3.00866666666667,2.93938391413581,1.02357050135495,10,,
frame8,8,0.220793994863994,0.022814792047039,3.0364,2.95757123974849,1.02665320760227,10,,
frame9,9,0.198675507827013,0.028673739058893,3.017125,2.92380777750385,1.03191633294574,10,,
frame10,10,0.245261187784958,0.031973304863531,3.07711111111111,2.96797907919802,1.03676981171396,10,,
frame11,11,0.254574575595244,0.008371513265961,3.05388888888889,3.02533563592711,1.00943804469914,10,,
frame12,12,0.289566643237862,0.023159152917537,3.064,2.98523564443566,1.02638463590342,10,,
frame13,13,0.314042040651388,-0.01148656522171,3.06775,3.0969636904565,0.990566989678786,10,,
frame14,14,0.347254937294242,-0.004487810257479,3.03214285714286,3.04550734602316,0.995611736449183,10,,
frame15,15,0.246698690712772,-0.004958409772787,3.0601,3.06931165415184,0.996998788265968,10,,
frame16,16,0.299002023585531,-0.016523789620662,3.02111111111111,3.07186745652965,0.983477039248342,10,,
frame17,17,0.218339095442376,-0.001623936098106,3.0027,3.00102846491912,1.00055698741296,10,,
frame18,18,0.241502663742888,-0.014149976601452,2.9909,3.0298712551562,0.987137653096687,10,,
frame19,19,0.271025744181742,-0.011586991966035,3.04845454545455,3.07516352020394,0.991314616418308,10,,
frame20,20,0.228185198312495,-0.002822589899818,3.02381818181818,3.02190534693963,1.00063298967338,10,,
frame21,21,0.20419582717276,0.006876098322849,3.00054545454545,2.97060866644961,1.01007766133384,10,,
frame22,22,0.2229926108346,0.039244919675807,3.09671428571429,2.96107495227771,1.04580746371592,10,,
frame23,23,0.222491918006701,0.049340696094421,3.05225,2.89356900896267,1.05483919358613,10,,
frame24,24,0.216768838359227,0.043265691256971,3.03225,2.89503801415373,1.04739557310662,10,,
frame25,25,0.240465513631463,0.003785177678086,3.028375,3.01445560925184,1.00461754709721,10,,
frame26,26,0.186009881511205,0.000725877355795,2.99416666666667,2.98507977627797,1.00304410302898,10,,
frame27,27,0.2064574406213,0.009008899358903,2.999125,2.96375263320646,1.0119349929536,10,,
frame28,28,0.166800952481425,0.031461097843192,3.07275,2.97048955380237,1.03442545221771,10,,
frame29,29,0.178697444511535,0.036004812261835,3.0423,2.92763383486885,1.03916683970702,10,,
frame30,30,0.159923247407539,0.031256809553272,3.05057142857143,2.94961460822191,1.03422712244105,10,,
frame31,31,0.117906627403857,0.007186721193327,3.00766666666667,2.9809280899788,1.00896988316416,10,,
frame32,32,0.08433903699644,0.010508900047249,2.987375,2.95421705096679,1.01122393800495,10,,
frame33,33,0.128261646563224,0.027919374293648,2.95055555555556,2.86024828943287,1.03157322616233,10,,
frame34,34,0.163641947728343,0.054693150005813,2.92790909090909,2.76426714318075,1.05919903513379,10,,
frame35,35,0.249243225652045,0.082868492646826,2.9669,2.71765677434795,1.09171254736973,10,,
frame36,36,0.295865847483605,0.098946929624774,2.9572,2.6613341525164,1.11117200266034,10,,
frame37,37,0.249413834190328,0.082587157812362,2.9528,2.70338616580967,1.09225978787075,10,,
frame38,38,0.210759198096714,0.072412767881405,2.88622222222222,2.67546302412551,1.07877484988439,10,,
frame39,39,0.281085154885948,0.094289238914806,2.9256,2.64451484511405,1.10628987596923,10,,
frame40,40,0.245880969120288,0.082606653196555,2.939,2.69311903087971,1.09129970354113,10,,
frame41,41,0.208125647175553,0.072482589435958,2.8885,2.68037435282445,1.07764797740146,10,,
frame42,42,0.27500948273382,0.09324063178852,2.9309,2.65589051726618,1.10354699523416,10,,
frame43,43,0.227792472090657,0.076140806481549,2.9178,2.69000752790934,1.08468097941261,10,,
frame44,44,0.808061004758847,0.229367301946877,3.523,2.71493899524115,1.29763505042848,10,,
frame45,45,0.073367351492728,0.016535787060802,2.77683333333333,2.72964828023542,1.0172861292935,10,,
frame46,46,0.074542910320415,0.012305555746914,2.71366666666667,2.6792925555273,1.01282954751188,10,,
frame47,47,0.150616475645461,0.041150165460527,2.83871428571429,2.71489324559437,1.04560806960673,10,,
frame48,48,0.129846153739152,0.044807108881909,2.822125,2.69227884626085,1.04822908812714,10,,
frame49,49,0.125662401756335,0.035818760130505,2.84441666666667,2.73700636018995,1.03924371826058,10,,
frame50,50,0.158639550423404,0.049425838043181,2.829,2.68369267609089,1.05414454687888,10,,
frame51,51,0.180524840631129,0.056382024940404,2.798,2.63612158496801,1.06140779543518,10,,
frame52,52,0.23675363530881,0.084083042599788,2.78190909090909,2.54515545560028,1.0930212866911,10,,
frame53,53,0.173049795205219,0.060529525707112,2.82458333333333,2.65153353812811,1.06526404162603,10,,
frame54,54,0.221812807659338,0.077622419082775,2.83123076923077,2.60941796157143,1.08500470638508,10,,
frame55,55,0.275395003038458,0.096689423070022,2.83083333333333,2.55543833029487,1.10776820546739,10,,
frame56,56,0.324610589814741,0.113457905827769,2.82836363636364,2.5037530465489,1.12964960352706,10,,
frame57,57,0.330024325367682,0.116388427206376,2.81783333333333,2.48780900796565,1.13265661644885,10,,
frame58,58,0.350236731893056,0.123191200186417,2.80966666666667,2.45942993477361,1.1424056554493,10,,
frame59,59,0.377728826728831,0.134359568726238,2.804,2.42627117327117,1.15568285643009,10,,
frame60,60,0.375589808384325,0.132693337473502,2.79572727272727,2.42013746434295,1.15519358462818,10,,
frame61,61,0.215975380054739,0.07577329393541,2.79627272727273,2.58029734721799,1.08370174092052,10,,
frame62,62,0.140542651735165,0.048044737052252,2.75872727272727,2.62312053308452,1.0516967245433,10,,
frame63,63,0.113990643436964,0.030670625679612,2.74683333333333,2.65947044083727,1.03284973247101,10,,
frame64,64,0.109052085571942,0.026989632454193,2.71322222222222,2.63860506072469,1.02827901856485,10,,
frame65,65,0.133928918059577,0.044581114567484,2.74175,2.6173176585998,1.04754193324274,10,,
frame66,66,0.157384215944158,0.053531249123674,2.72883333333333,2.57982424619409,1.05775939479562,10,,
frame67,67,0.154159766221203,0.056734128623716,2.70955555555556,2.55539578933435,1.06032715826825,10,,
frame68,68,0.116403531333777,0.039109395815205,2.705,2.59820692316741,1.04110260652466,10,,
frame69,69,0.229304894222716,0.08331775343556,2.73916666666667,2.50986177244395,1.09136156291166,10,,
frame70,70,0.283370410908094,0.103444582688413,2.7355,2.45212958909191,1.11556094431903,10,,
frame71,71,0.295199971937457,0.107672654078098,2.73791666666667,2.44271669472921,1.12084904179614,10,,
frame72,72,0.355753570812062,0.1287907549543,2.74709090909091,2.39133733827885,1.14876762266762,10,,
frame73,73,0.324746655700466,0.117932338996216,2.7315,2.40675334429953,1.13493142389088,10,,
frame74,74,0.318403177481845,0.116138294756699,2.71809090909091,2.39968773160906,1.13268525453866,10,,
frame75,75,0.375189533263499,0.136995271161123,2.72941666666667,2.35422713340317,1.15936845172672,10,,
frame76,76,0.327448744732352,0.119978308400629,2.71875,2.39130125526765,1.13693328852274,10,,
frame77,77,0.448388056148863,0.164808569640035,2.71141666666667,2.2630286105178,1.1981362736931,10,,
frame78,78,0.432680203532806,0.159579176414214,2.71125,2.27856979646719,1.18989113443163,10,,
frame79,79,0.450547747233942,0.167255017697778,2.69566666666667,2.24511891943273,1.20067878958847,10,,
frame80,80,0.505106095968717,0.187270559617932,2.69833333333333,2.19322723736462,1.23030267332247,10,,
frame81,81,0.416309013956188,0.153606844629345,2.70283333333333,2.28652431937715,1.18207066963084,10,,
frame82,82,0.458987628907675,0.171265291754876,2.67625,2.21726237109233,1.20700645755403,10,,
frame83,83,0.382678006300112,0.143035111151603,2.67008333333333,2.28740532703322,1.16729785568719,10,,
frame84,84,0.461555957461137,0.172460071253897,2.67558333333333,2.2140273758722,1.20846894780572,10,,
frame85,85,0.443130514555754,0.164985252349561,2.68233333333333,2.23920281877758,1.19789655087951,10,,
frame86,86,0.399765952113652,0.149322540659723,2.68975,2.28998404788635,1.17457150082885,10,,
frame87,87,0.356934721314085,0.133069978076,2.68325,2.32631527868591,1.15343351117726,10,,
frame88,88,0.372817801113101,0.139274407525081,2.67316666666667,2.30034886555357,1.16207011323188,10,,
frame89,89,0.387500031060726,0.144188108638408,2.68225,2.29474996893927,1.16886372646509,10,,
frame90,90,0.383762867901102,0.143320717029628,2.67366666666667,2.28990379876556,1.16758907868007,10,,
frame91,91,0.340440071180809,0.127596535382912,2.67041666666667,2.32997659548586,1.14611308621743,10,,
frame92,92,0.425113125442969,0.158977902481601,2.67233333333333,2.24722020789036,1.18917288299132,10,,
frame93,93,0.417900807074758,0.157309521122817,2.65908333333333,2.24118252625858,1.1864644232134,10,,
frame94,94,0.382967548947702,0.143401089057182,2.66575,2.2827824510523,1.16776348914509,10,,
frame95,95,0.401466783693682,0.150274086734458,2.66616666666667,2.26469988297299,1.17727151695114,10,,
frame96,96,0.37236031883541,0.139875192080275,2.65916666666667,2.28680634783126,1.16282984310786,10,,
frame97,97,0.414035076004099,0.154749957733651,2.66608333333333,2.25204825732923,1.18384822556827,10,,
frame98,98,0.328088064860416,0.122795066099789,2.66541666666667,2.33732860180625,1.14036882302594,10,,
frame99,99,0.363466162171858,0.135538240038944,2.67416666666667,2.31070050449481,1.15729695885072,10,,
frame100,100,0.331132913286354,0.124187421129423,2.65516666666667,2.32403375338031,1.14248197247769,10,,
frame101,101,0.347722575557831,0.129227963961315,2.67708333333333,2.3293607577755,1.14927811177256,10,,
frame102,102,0.33677560192618,0.124973520215474,2.68041666666667,2.34364106474049,1.1436976024157,10,,
frame103,103,0.415477414959079,0.153546261404505,2.68991666666667,2.27443925170759,1.18267246076023,10,,
frame104,104,0.436655730207184,0.161602568196212,2.68608333333333,2.24942760312615,1.19411859692676,10,,
frame105,105,0.447578597782022,0.165007795253868,2.70175,2.25417140221798,1.19855570758356,10,,
frame106,106,0.366933395906629,0.136508290649446,2.68163636363636,2.31470296772973,1.1585228865311,10,,
frame107,107,0.395720471748393,0.146189333357399,2.70107692307692,2.30535645132853,1.17165261863099,10,,
frame108,108,0.414489171038525,0.152550004077164,2.71308333333333,2.29859416229481,1.18032290251043,10,,
frame109,109,0.382798568936753,0.140721333100995,2.71483333333333,2.33203476439658,1.16414788269068,10,,
frame110,110,0.409640218331931,0.150065774513326,2.7225,2.31285978166807,1.17711416039086,10,,
frame111,111,0.457414567944218,0.167023727090274,2.7285,2.27108543205578,1.20140790896191,10,,
frame112,112,0.44214662879167,0.162177789902101,2.71483333333333,2.27268670454166,1.19454798935027,10,,
frame113,113,0.380197952600181,0.13962235144713,2.71622222222222,2.33602426962204,1.16275428194147,10,,
