,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,
frame80,80,0.706401100053496,0.26061578781493,2.69833333333333,1.99193223327984,1.35463109048161,10,,,
frame81,81,0.686932299957934,0.25279298877698,2.70283333333333,2.0159010333754,1.34075695611294,10,,,
frame82,82,0.677568599464307,0.252230558406885,2.67625,1.99868140053569,1.33900780748883,10,,,
frame83,83,0.55616747299959,0.207135044718644,2.67008333333333,2.11391586033374,1.26309820718776,10,,,
frame84,84,0.635708146999471,0.236304678164835,2.67558333333333,2.03987518633386,1.31164070785232,10,,,
frame85,85,0.353176592921225,0.130004965319218,2.68233333333333,2.32915674041211,1.15163281491255,10,,,
frame86,86,0.40931861391605,0.150707089309853,2.68975,2.28043138608395,1.17949174722549,10,,,
frame87,87,0.440245728641888,0.162647141642503,2.68325,2.24300427135811,1.1962750291043,10,,,
frame88,88,0.390763407935148,0.144713745348418,2.67316666666667,2.28353178891321,1.17062818203152,10,,,
frame89,89,0.424241370418314,0.157258169505504,2.68225,2.25800862958169,1.18788297124308,10,,,
frame90,90,0.465760399189117,0.173210087460411,2.67366666666667,2.20790626747755,1.21095116493384,10,,,
frame91,91,0.355746657283941,0.132472120034374,2.67041666666667,2.31467000938273,1.15369217030587,10,,,
frame92,92,0.558379661490593,0.208585152830734,2.67233333333333,2.11395367184274,1.26413997095965,10,,,
frame93,93,0.489627365002603,0.184249383019512,2.65908333333333,2.16945596833073,1.22569131254567,10,,,
frame94,94,0.408445821447309,0.152818786565862,2.66575,2.25730417855269,1.18094407715543,10,,,
frame95,95,0.285806795968764,0.106236243953012,2.66616666666667,2.3803598706979,1.12006873392844,10,,,
frame96,96,0.269472784644318,0.10047321450916,2.65916666666667,2.39000812576372,1.11261825347014,10,,,
frame97,97,0.359724393241798,0.133452377165174,2.66608333333333,2.30635894009154,1.15597068911898,10,,,
frame98,98,0.386547970198066,0.144606374574076,2.66541666666667,2.2788686964686,1.16962274781214,10,,,
frame99,99,0.376671331987436,0.139635525537711,2.67416666666667,2.29847638403685,1.16345187848743,10,,,
frame100,100,0.380149342879667,0.135014974066878,2.65516666666667,2.29474934540565,1.15706173834742,10,,,
frame101,101,0.429945821415321,0.158111234670346,2.67708333333333,2.25314444702267,1.18815433110419,10,,,
frame102,102,0.496739866106529,0.184680703529026,2.68041666666667,2.18367680056014,1.22747865708841,10,,,
frame103,103,0.4713201312354,0.173741474711908,2.68991666666667,2.21859653543127,1.21244066855256,10,,,
frame104,104,0.587056783365573,0.216985142919411,2.68608333333333,2.09902654996776,1.27968049445329,10,,,
frame105,105,0.502125318388779,0.184211083582527,2.70175,2.19962468161122,1.22827772509853,10,,,
frame106,106,0.543097356335447,0.202218090752823,2.68163636363636,2.13853900730092,1.25395718968947,10,,,
frame107,107,0.404183572204319,0.14886225662317,2.70107692307692,2.2968933508726,1.17596967314602,10,,,
frame108,108,0.643324678408321,0.236335255529656,2.71308333333333,2.06975865492501,1.31082110799611,10,,,
frame109,109,0.429329750014058,0.157561853134204,2.71483333333333,2.28550358331928,1.18784908199117,10,,,
frame110,110,0.412377749680709,0.150104120005972,2.7225,2.31012225031929,1.17850905926027,10,,,
frame111,111,0.336202017841918,0.122059842212264,2.7285,2.39229798215808,1.1405351759477,10,,,
frame112,112,0.47345514726817,0.173643941490549,2.71483333333333,2.24137818606516,1.21123394089033,10,,,
frame113,113,0.539970228658076,0.198742258604979,2.71622222222222,2.17625199356415,1.24811934934692,10,,,
frame114,114,0.659013292397977,0.240988055834602,2.72963636363636,2.07062307123839,1.31826811047934,10,,,
frame115,115,0.739661514856615,0.268654473377867,2.74855555555556,2.00889404069894,1.36819339391304,10,,,
frame116,116,0.850238140230099,0.310375193249378,2.73671428571429,1.88647614548419,1.45070177127094,10,,,
frame117,117,0.353701744801606,0.129251990948202,2.731,2.37729825519839,1.14878307508457,10,,,
frame118,118,0.356057039920539,0.128344155316495,2.76275,2.40669296007946,1.14794452214161,10,,,
frame119,119,0.22129661081726,0.074532412593936,2.75463636363636,2.54622778702449,1.08184993411584,10,,,
frame120,120,0.182252389194247,0.063111204547095,2.767,2.59017026156566,1.06826954237651,10,,,
frame121,121,0.237015081391278,0.078313021054716,2.77436363636364,2.55561537436269,1.08559514244411,10,,,
frame122,122,0.29972247666276,0.10862898011155,2.7592,2.45947752333724,1.12186428776794,10,,,
frame123,123,0.188424858851271,0.039247524971976,2.78277777777778,2.67092916990534,1.04187629126698,10,,,
frame124,124,0.242281814015307,0.081536913339342,2.78114285714286,2.55256479142263,1.08954838932525,10,,,
frame125,125,0.244687758574099,0.033211571271931,2.80127272727273,2.70586257933725,1.03526052973424,10,,,
frame126,126,0.436161842402258,0.152278301037878,2.82283333333333,2.38667149093108,1.18274900591036,10,,,
frame127,127,0.251141843018877,0.032682068417607,2.81425,2.71748136150034,1.03560967882637,10,,,
frame128,128,0.33998983044202,0.119066211820737,2.826,2.48601016955798,1.13676123879351,10,,,
frame129,129,0.445975069909655,0.155419669612973,2.85088888888889,2.40491381897923,1.18544326469834,10,,,
frame130,130,0.540774142340645,0.187706313108931,2.85590909090909,2.31513494856845,1.23358212560137,10,,,
frame131,131,0.363822026891386,0.101312496963166,2.865,2.56747120453648,1.11588398535408,10,,,
frame132,132,0.37495338431086,0.03653015258161,2.876,2.75845641909037,1.04261208554761,10,,,
frame133,133,0.430539495919899,0.066861876678699,2.889,2.68442571133781,1.07620784132642,10,,,
frame134,134,0.474877572451153,0.144036213740346,2.89507692307692,2.46837993268441,1.17286519985944,10,,,
frame135,135,0.384441306482158,0.084278148249486,2.89583333333333,2.64177394423813,1.09616999578988,10,,,
frame136,136,0.297709114249511,0.069853154747047,2.85545454545455,2.65406065226967,1.07588142080048,10,,,
frame137,137,0.375267542816729,0.088762812349891,2.86227272727273,2.60663061907489,1.09807377628694,10,,,
frame138,138,0.263423028925045,0.047223375703246,2.8752,2.73794464546299,1.05013079967283,10,,,
frame139,139,0.217013277884205,0.020836369736245,2.885,2.82185305500552,1.02237782895267,10,,,
frame140,140,0.441673997923405,0.14725381378332,2.91707692307692,2.47951298316623,1.17647172766643,10,,,
frame141,141,0.385535474755261,0.107712537135423,2.93030769230769,2.6055386930852,1.12464562513863,10,,,
frame142,142,0.454784612538793,0.152619350809269,2.92933333333333,2.47454872079454,1.1837848690216,10,,,
frame143,143,0.521744670451566,0.174945169999653,2.94363636363636,2.4218916931848,1.21542857259875,10,,,
frame144,144,0.433033728224078,0.150923167318873,2.857375,2.42434127177592,1.17861912976751,10,,,
frame145,145,0.349531403584241,0.117598132887732,2.914625,2.56509359641576,1.1362645807828,10,,,
frame146,146,0.304276487574437,0.098066311052579,2.8974,2.60761734792557,1.11112928524768,10,,,
frame147,147,0.27957649794478,0.054700163798023,2.95725,2.7840814005805,1.06219954609926,10,,,
frame148,148,0.380154465193727,0.123495831786183,2.97716666666667,2.60252927408127,1.14395126937339,10,,,
frame149,149,0.347137420302502,0.11060395707767,2.9314,2.60067219916273,1.12717012199528,10,,,
frame150,150,0.464349365710008,0.149660761856137,2.97691666666667,2.52136779836417,1.18067529402019,10,,,
frame151,151,0.361217376168826,0.115243706356345,2.97533333333333,2.62396306547883,1.13390823692497,10,,,
frame152,152,0.442270196143371,0.147667343987599,2.959,2.51672980385663,1.17573209307795,10,,,
frame153,153,0.398831430128333,0.130936522666459,2.979,2.58695755995011,1.151545756343,10,,,
frame154,154,0.359569711790112,0.11799394181679,2.956,2.60128312385375,1.13636227171641,10,,,
frame155,155,0.354159926828769,0.120323964488994,2.92688888888889,2.57272896206012,1.13765924512514,10,,,
frame156,156,0.436894334131067,0.141019614142271,2.9821,2.55415948168007,1.16754651437757,10,,,
frame157,157,0.446816279413161,0.104197409602379,2.95975,2.64814569171246,1.11766886892316,10,,,
frame158,158,0.606784286821536,0.176197762117788,2.98638461538462,2.45148885128846,1.21819220748853,10,,,
frame159,159,0.565716636730514,0.102998604238908,2.98992307692308,2.6748555637038,1.11778860791385,10,,,
frame160,160,0.549341008737177,0.128569804512025,2.99123076923077,2.59908106166676,1.15088013734844,10,,,
frame161,161,0.54909134486968,0.153685593361491,2.97238461538461,2.50971385004957,1.18435199906392,10,,,
frame162,162,0.520965557096794,0.050244809126526,2.96061538461538,2.80071956415823,1.05709097851259,10,,,
frame163,163,0.67639323993446,0.034761809049563,2.96561538461538,2.85064381802919,1.04033178956243,10,,,
frame164,164,0.600903912362357,0.157099905907226,2.95853846153846,2.484833930082,1.19063830613454,10,,,
frame165,165,0.630166017826802,0.163525630730673,2.96571428571429,2.47792338956701,1.19685471237774,10,,,
frame166,166,0.48636018224574,0.101214153529883,2.95415384615385,2.6460475092797,1.11644021348582,10,,,
frame167,167,0.537958864269021,0.049729956500853,2.94469230769231,2.78609726226398,1.05692372896539,10,,,
frame168,168,0.483689591784601,0.104232519103981,2.93666666666667,2.62331097328885,1.11945045652935,10,,,
frame169,169,0.437697962385291,0.14591644330056,2.95892307692308,2.52122511453779,1.17360526827274,10,,,
frame170,170,0.649458367637091,0.218262202254372,2.94472727272727,2.29526890509018,1.28295524162629,10,,,
frame171,171,0.469140525669636,0.159776438747477,2.90709090909091,2.43795038342127,1.1924323517246,10,,,
frame172,172,0.465867269507542,0.158786120439644,2.91015384615385,2.45814840127533,1.18388045434686,10,,,
frame173,173,0.57306935068857,0.19963839465859,2.92930769230769,2.36094341978741,1.24073608361672,10,,,
frame174,174,0.855494420222091,0.295649299130446,2.90538461538461,2.04989019516252,1.41733670527375,10,,,
frame175,175,0.808261939835776,0.276290760034133,2.90657142857143,2.09830948873565,1.3851967234456,10,,,
frame176,176,0.764505682145456,0.262177547959547,2.903,2.13849431785454,1.35749717722535,10,,,
frame177,177,0.598086202706332,0.206111866649665,2.89114285714286,2.29305665443653,1.26082486952478,10,,,
frame178,178,0.854238520294333,0.296106185219005,2.87893333333333,2.024694813039,1.42190976871825,10,,,
frame179,179,0.719005305259441,0.251148876819135,2.85385714285714,2.1348518375977,1.33679400724526,10,,,
frame180,180,0.541147909840302,0.187968576647047,2.85793333333333,2.31678542349303,1.23357705221764,10,,,
frame181,181,0.392882758066564,0.136029661504183,2.84913333333333,2.45625057526677,1.15995223045348,10,,,
frame182,182,0.635010460549484,0.221284886181214,2.845,2.20998953945052,1.28733641006616,10,,,
frame183,183,0.79464078176966,0.278084795225202,2.83593333333333,2.04129255156367,1.38928314374191,10,,,
frame184,184,0.788820226748481,0.277755336311311,2.83246666666667,2.04364643991818,1.38598664198493,10,,,
frame185,185,0.783717229668192,0.278935204912852,2.81146666666667,2.02774943699847,1.38649609037903,10,,,
frame186,186,1.01904853499183,0.363741945496368,2.8066,1.78755146500817,1.57008066897094,10,,,
frame187,187,0.904978771311959,0.321770070151408,2.82892857142857,1.92394980011661,1.47037545951412,10,,,
frame188,188,0.950750645774213,0.34306001033878,2.80014285714286,1.84939221136864,1.51408816363004,10,,,
frame189,189,1.11280748513483,0.402179756799292,2.7852,1.67239251486517,1.66539850856995,10,,,
frame190,190,0.997289692095951,0.362088221594845,2.7836,1.78631030790405,1.55829588380202,10,,,
frame191,191,0.996675608295455,0.363910960443999,2.77364285714286,1.7769672488474,1.56088575011269,10,,,
frame192,192,1.08553666752497,0.393329154610099,2.77442857142857,1.6888919039036,1.64275082674973,10,,,
frame193,193,1.05356689605684,0.380530716109372,2.77746153846154,1.7238946424047,1.61115503821463,10,,,
frame194,194,0.896919736719353,0.327412808581391,2.762,1.86508026328065,1.48090141447408,10,,,
frame195,195,0.932363222892588,0.340215587104396,2.75615384615385,1.82379062326126,1.51122273083374,10,,,
frame196,196,0.700595880951302,0.256714074294333,2.75,2.0494041190487,1.34185345605556,10,,,
frame197,197,1.00844863188871,0.368501202420039,2.74907692307692,1.74062829118822,1.57935898031411,10,,,
frame198,198,1.05901160291198,0.389316263754361,2.72835714285714,1.66934553994516,1.63438729584216,10,,,
frame199,199,0.877919336360262,0.322880375539521,2.72753846153846,1.8496191251782,1.47464871248868,10,,,
frame200,200,0.739151603669857,0.273057790809424,2.717,1.97784839633014,1.37371499506299,10,,,
frame201,201,0.829723316135794,0.30704181951995,2.70884615384615,1.87912283771036,1.44154820509062,10,,,
frame202,202,0.525137349998066,0.162728604512618,2.69338461538462,2.26493283767642,1.18916754200435,10,,,
frame203,203,0.742042374178769,0.240509344699774,2.689,2.05755735626343,1.30688944918808,10,,,
frame204,204,0.726445917402194,0.224584152733584,2.66933333333333,2.08777287535714,1.27855542374393,10,,,
frame205,205,0.361060886631046,0.07532367440652,2.64558333333333,2.4598599478072,1.07550160963094,10,,,
frame206,206,0.432092613366514,0.116032869862007,2.63966666666667,2.34724533682397,1.12458064150992,10,,,
frame207,207,0.475466371635728,0.133649714273471,2.63333333333333,2.29481308229162,1.14751539184345,10,,,
frame208,208,0.367213303418631,0.107124681097314,2.61383333333333,2.34322344500135,1.11548616454366,10,,,
frame209,209,0.308909689719458,0.110747480319571,2.59866666666667,2.31688202162483,1.12162235384097,10,,,
frame210,210,0.273037913762553,0.10658242858406,2.59275,2.31971208623745,1.11770336300891,10,,,
frame211,211,0.27882255775928,0.108524761339594,2.58283333333333,2.30401077557405,1.12101616915824,10,,,
frame212,212,0.256472007258011,0.098721259018139,2.58216666666667,2.32569465940866,1.11027759221119,10,,,
frame213,213,0.323009298600223,0.125367018362047,2.5745,2.25149070139978,1.14346463807264,10,,,
frame214,214,0.272850481649812,0.106200554061512,2.56766666666667,2.29481618501685,1.11889862178561,10,,,
frame215,215,0.380064819346622,0.148164334843282,2.57016666666667,2.19010184732004,1.1735375091399,10,,,
frame216,216,0.406078746886345,0.156517475010853,2.594,2.18792125311365,1.1856002570058,10,,,
frame217,217,0.332848785731826,0.127428216835331,2.60346153846154,2.27061275272971,1.14658985127767,10,,,
frame218,218,0.406963460114364,0.15652188909613,2.59491666666667,2.1879532065523,1.18600190300945,10,,,
frame219,219,0.474284534311585,0.181691894899444,2.60933333333333,2.13504879902175,1.22214224542732,10,,,
frame220,220,0.366795068884883,0.140516269300856,2.60891666666667,2.24212159778178,1.16359285296916,10,,,
frame221,221,0.339412981160234,0.130167076338888,2.62575,2.28633701883977,1.14845273394229,10,,,
frame222,222,0.527645952946817,0.199755813487803,2.65441666666667,2.12677071371985,1.24809724411896,10,,,
frame223,223,0.54509710041417,0.158584310312566,2.668,2.25949315447195,1.18079578808174,10,,,
frame224,224,0.65291044471037,0.246808883673637,2.66883333333333,2.01592288862296,1.32387669607559,10,,,
frame225,225,0.756526832931502,0.224388324629608,2.69258333333333,2.10833155748541,1.27711570021973,10,,,
frame226,226,0.607280615688927,0.22714270959248,2.69633333333333,2.08905271764441,1.29069664473269,10,,,
frame227,227,0.748000081059688,0.27995460237875,2.70066666666667,1.95266658560698,1.38306595021043,10,,,
frame228,228,0.709392052894713,0.263279750169618,2.72153846153846,2.01214640864375,1.35255488857437,10,,,
frame229,229,0.751206408267715,0.274393628090053,2.73707692307692,1.98587051480921,1.37827562404787,10,,,
frame230,230,0.631642043293548,0.230894797129449,2.73530769230769,2.10366564901414,1.30025781121138,10,,,
frame231,231,0.683391907032989,0.249293089753976,2.73569230769231,2.05230040065932,1.33298824422265,10,,,
frame232,232,0.617112688471048,0.224520867952049,2.74807692307692,2.13096423460587,1.28959317028856,10,,,
frame233,233,0.604131251300998,0.219510213163754,2.75046153846154,2.14633028716054,1.28147170773992,10,,,
frame234,234,0.367054388368267,0.134236216993993,2.73978571428571,2.37273132591745,1.15469698754297,10,,,
frame235,235,0.580320167985585,0.212951408579487,2.74342857142857,2.16310840344299,1.26828066825588,10,,,
frame236,236,0.623049279991042,0.214567664313172,2.74921428571429,2.16749803661449,1.26838144223115,10,,,
frame237,237,0.811554420847155,0.296186899481554,2.75457142857143,1.94301700772427,1.41767746634276,10,,,
frame238,238,0.724960250465426,0.263516990831123,2.76421428571429,2.03925403524886,1.35550266810038,10,,,
frame239,239,0.922873851941613,0.330095617318084,2.79592857142857,1.87305471948696,1.49271056650945,10,,,
frame240,240,0.965693074431912,0.345539855558781,2.79215384615385,1.82646077172193,1.52872368757282,10,,,
frame241,241,1.03862373493181,0.367378262684977,2.82407142857143,1.78544769363962,1.58171613687242,10,,,
frame242,242,0.837701897243434,0.296551338088163,2.82066666666667,1.98296476942323,1.42244920845825,10,,,
frame243,243,0.995353194887605,0.351425704100396,2.82646666666667,1.83111347177906,1.5435781071069,10,,,
frame244,244,1.06613148694288,0.373076367557711,2.85066666666667,1.78453517972379,1.59742811408621,10,,,
frame245,245,1.20219917844038,0.417241505791596,2.88193333333333,1.67973415489296,1.71570800351856,10,,,
frame246,246,1.22802724281655,0.426416376755314,2.87526666666667,1.64723942385012,1.74550622395028,10,,,
frame247,247,1.02223365978558,0.353293288734528,2.89226666666667,1.87003300688109,1.54663936733956,10,,,
frame248,248,0.970557592907693,0.296147145847186,2.9245,2.05453751333758,1.42343470538495,10,,,
frame249,249,1.03098067164259,0.288970060441987,2.94553333333333,2.09732491605939,1.40442394536924,10,,,
frame250,250,0.96338355681033,0.271050402087755,2.97446666666667,2.16901012766778,1.37134752333542,10,,,
frame251,251,0.82470156997018,0.196991182251445,3.01593333333333,2.43082678356375,1.2407026916627,10,,,
frame252,252,0.624701630457604,0.190067881699124,3.01993333333333,2.45001704560706,1.23261727454025,10,,,
frame253,253,0.665689283576837,0.135025469351589,3.08671428571429,2.67545415344211,1.1537160080815,10,,,
frame254,254,0.657486430905483,0.111604688636922,3.09871428571429,2.76753848460774,1.11966438875139,10,,,
frame255,255,0.763970117472179,0.224533212827347,3.06933333333333,2.38283451637387,1.28810175958176,10,,,
frame256,256,0.942682075820588,0.306044102551475,3.08357142857143,2.14088935275084,1.44032265124273,10,,,
frame257,257,0.918436192779325,0.295040688366071,3.11114285714286,2.19270666436353,1.41885958012807,10,,,
frame258,258,0.520816542113957,0.1653145142405,3.14142857142857,2.62061202931461,1.19873851462483,10,,,
frame259,259,0.306051071302373,0.092191730143984,3.12207142857143,2.83315813067961,1.10197570504916,10,,,
frame260,260,0.349614037391267,0.111078510070516,3.14006666666667,2.7904526292754,1.12528936478741,10,,,
frame261,261,0.232052627823664,0.073385797088361,3.16006666666667,2.928014038843,1.07925256666985,10,,,
frame262,262,0.371684557150167,0.117512941422107,3.16366666666667,2.7919821095165,1.1331256944245,10,,,
frame263,263,0.314936960072716,0.098290084197061,3.1948,2.87986303992728,1.10935831173439,10,,,
frame264,264,0.19475631170773,0.040162143899526,3.19426666666667,3.067776401302,1.04123190507332,10,,,
frame265,265,0.23053296047827,0.053631143630103,3.24492857142857,3.0739704571595,1.05561475513563,10,,,
frame266,266,0.273932744107704,0.017701416128486,3.24521428571429,3.19654062336224,1.01522698069166,10,,,
frame267,267,0.216556707345826,0.020689836229009,3.25266666666667,3.19362289035843,1.0184880238949,10,,,
frame268,268,0.321516370808855,0.058250760360523,3.2556,3.0762601713863,1.05829800427214,10,,,
frame269,269,0.201024521720623,0.009279660550371,3.2866,3.26657250225471,1.0061310433892,10,,,
frame270,270,0.242089032144934,0.037656641130219,3.30113333333333,3.18723914520386,1.03573443439312,10,,,
frame271,271,0.185668225755536,0.022178550394746,3.3075,3.23377807950046,1.02279745817033,10,,,
frame272,272,0.177160853335665,0.039323007077929,3.32814285714286,3.19648152087536,1.04118945640938,10,,,
frame273,273,0.152341446716595,0.028901914823319,3.36,3.26279746502731,1.02979116418183,10,,,
frame274,274,0.175059477563318,0.005604731170797,3.358,3.33533765962554,1.00679461652377,10,,,
frame275,275,0.24795601779887,0.008972687146161,3.370125,3.33722727106005,1.0098578029807,10,,,
frame276,276,0.215874532435958,0.039795495572492,3.38033333333333,3.24149158651385,1.04283267227875,10,,,
frame277,277,0.201912128736785,0.040509438275334,3.40746666666667,3.25755310654767,1.04602029658939,10,,,
frame278,278,0.299988728077737,0.085711354816991,3.40806666666667,3.10807793858893,1.09651904939486,10,,,
frame279,279,0.175753686993611,0.042979670219399,3.4050625,3.24968729586451,1.04781235546362,10,,,
frame280,280,0.153619540254032,0.012586103252378,3.4225625,3.3712589677331,1.01521791495638,10,,,
frame281,281,0.17862504711403,-0.014617975345452,3.432,3.47457294546688,0.98774728689394,10,,,
frame282,282,0.179297800555067,0.016122388364991,3.464125,3.39735919375577,1.01965226590316,10,,,
frame283,283,0.247653200421546,-0.007641001899566,3.56041176470588,3.58676181826176,0.992653525689462,10,,,
frame284,284,0.187059445228984,-0.021364347146103,3.5198125,3.58717538666164,0.981221189543137,10,,,
frame285,285,0.212486562710975,0.003060187097379,3.58947058823529,3.58239430251205,1.00197529504731,10,,,
frame286,286,0.215999745387007,-0.032310922146434,3.5713125,3.68277885330916,0.969733085327944,10,,,
frame287,287,0.325279199012096,-0.013686327341525,3.61382352941176,3.66976519070958,0.984756065200184,10,,,
frame288,288,0.280001487071734,-0.004238629411193,3.64758823529412,3.6668129665866,0.994757100657256,10,,,
frame289,289,0.212344581756648,-0.037531713735582,3.65541176470588,3.79450895299653,0.963342506233697,10,,,
frame290,290,0.421945541078916,-0.113216586890135,3.67511764705882,4.09706318813774,0.897012684036561,10,,,
frame291,291,0.372296178393493,-0.096306357945977,3.68211764705882,4.04771782707543,0.909677453904745,10,,,
frame292,292,0.329329989701911,-0.077687585478233,3.69670588235294,3.99109000167864,0.926239669062367,10,,,
frame293,293,0.325127707675888,-0.072914136978576,3.70682352941176,3.98787992267604,0.929522353051274,10,,,
frame294,294,0.324396568128941,-0.074309569028977,3.75617647058823,4.04969205709854,0.927521504753476,10,,,
frame295,295,0.357496795385383,-0.076964165634982,3.76905882352941,4.0798768932204,0.923816801872752,10,,,
frame296,296,0.353360632643337,-0.072223240492086,3.76023529411765,4.04999004640377,0.92845544088598,10,,,
frame297,297,0.488783649597546,-0.117896098137684,3.77858823529412,4.24900888149257,0.889286970369146,10,,,
frame298,298,0.377494439744735,-0.093926826977012,3.7425,4.10594065606602,0.911484191684777,10,,,
frame299,299,0.369933848426496,-0.093191721592099,3.83782352941177,4.20740780340567,0.91215867554014,10,,,
frame300,300,0.326289634081307,-0.081459242485856,3.83052941176471,4.1532265008743,0.92230207308904,10,,,
frame1,1,0.353840885572944,0.083981721850678,2.99206666666667,2.72758567774906,1.09696523598697,11,,,
frame2,2,0.415822923779856,0.106925171345667,2.99793333333333,2.65650516026746,1.12852531896889,11,,,
frame3,3,0.388893353194808,0.104801517400178,2.9720625,2.64432777891711,1.12393876572182,11,,,
frame4,4,0.425121425298259,0.116952123562442,3.00135714285714,2.63177250586501,1.14043183298271,11,,,
frame5,5,0.487792549503324,0.147984592791316,2.99621428571429,2.53216829251566,1.18326032853748,11,,,
frame6,6,0.477954421815658,0.152693167356811,2.9995,2.52154557818434,1.18954819851395,11,,,
frame7,7,0.4353827980847,0.139232337303435,2.99328571428571,2.55837675193398,1.16999410349667,11,,,
frame8,8,0.358379802013903,0.11521627295388,2.97778571428571,2.61940591227181,1.13681720741902,11,,,
frame9,9,0.366672891154726,0.118376476110158,2.97942857142857,2.61395144974257,1.13981786911994,11,,,
frame10,10,0.292631492994603,0.09249030620272,2.976,2.68812746870749,1.10709035737465,11,,,
frame11,11,0.327731211319933,0.10923567511686,2.92291666666667,2.59518545534673,1.12628431260846,11,,,
frame12,12,0.346051239903402,0.116493938930123,2.91376923076923,2.56771799086583,1.13476995570947,11,,,
frame13,13,0.18025501556905,0.027017356062749,2.90633333333333,2.82220002769523,1.02981124825047,11,,,
frame14,14,0.171479302434851,0.037744162420699,2.89333333333333,2.77856271858311,1.04130574918559,11,,,
frame15,15,0.154469360141966,0.016492185113512,2.8975,2.84323396529733,1.01908602505633,11,,,
frame16,16,0.136929938660312,-0.001718548858227,2.8656,2.868052398357,0.999144925539574,11,,,
frame17,17,0.15808146151564,-0.018364984664046,2.85809090909091,2.90867038712792,0.982610790737635,11,,,
frame18,18,0.16716796509288,0.003150773052778,2.84627272727273,2.83535146533197,1.0038518194567,11,,,
frame19,19,0.170680658935338,0.022757157395266,2.86563636363636,2.79814063401093,1.02412163591959,11,,,
frame20,20,0.197360587162059,-0.003616918857902,2.85481818181818,2.8624101640671,0.997347695887813,11,,,
frame21,21,0.245620742119072,0.085911690172073,2.8445,2.59887925788093,1.09451025528571,11,,,
frame22,22,0.318073810103562,0.111276858901385,2.8506,2.53252618989644,1.12559546723446,11,,,
frame23,23,0.474592878470026,0.166445245237454,2.84655555555556,2.37196267708553,1.20008446298707,11,,,
frame24,24,0.569070913753116,0.197962064323328,2.8618,2.29272908624688,1.24820678429333,11,,,
frame25,25,1.11993504087309,0.319707405330599,3.503,2.38306495912691,1.46995573351194,11,,,
frame26,26,0.622305625312367,0.215782150961549,2.8761,2.25379437468763,1.27611464129181,11,,,
frame27,27,0.826488986768909,0.288434072582496,2.86866666666667,2.04217767989776,1.40470963663176,11,,,
frame28,28,0.897067932889874,0.312489871660388,2.87588888888889,1.97882095599902,1.45333456277098,11,,,
frame29,29,0.975744166117185,0.342501302547969,2.86333333333333,1.88758916721615,1.51692613152481,11,,,
frame30,30,1.25109321382038,0.436229742281054,2.87477777777778,1.6236845639574,1.77052725732091,11,,,
frame31,31,1.28841754436969,0.449785772768078,2.8685,1.58008245563031,1.8154115880337,11,,,
frame32,32,2.02789802133142,0.578903231895922,3.503,1.47510197866858,2.37475106850699,11,,,
frame33,33,1.65431687537599,0.477574155709004,3.464,1.80968312462401,1.91414726305728,11,,,
frame34,34,1.62839635644206,0.470091326917453,3.464,1.83560364355794,1.88711763138896,11,,,
frame35,35,1.72753049180707,0.495989231067202,3.483,1.75546950819293,1.98408459033012,11,,,
frame36,36,0.476236920212952,0.166224764495566,2.90157142857143,2.42533450835848,1.19635927274019,11,,,
frame37,37,0.283929385690916,0.098762636896305,2.92057142857143,2.63664204288051,1.10768598128729,11,,,
frame38,38,0.545868881170713,0.176278545018163,3.042,2.49613111882929,1.21868598049718,11,,,
frame39,39,0.323205035866161,0.103816930322814,2.926625,2.63310895866925,1.11147128582142,11,,,
frame40,40,0.422917972178467,0.111718515423782,2.98857142857143,2.66838057633803,1.11999444722117,11,,,
frame41,41,0.614382965557711,0.20404590168504,2.89216666666667,2.30451417685757,1.25500059652938,11,,,
frame42,42,0.665870824193495,0.22910403138065,2.93571428571429,2.26984346152079,1.29335539453781,11,,,
frame43,43,0.810047480837291,0.268193243353897,3.01785714285714,2.20780966201985,1.36690095834448,11,,,
frame44,44,0.758217480646259,0.250303911328166,3.04371428571429,2.28549680506803,1.33175171322267,11,,,
frame45,45,0.731203872697392,0.240030302916818,3.03766666666667,2.30646279396927,1.31702391844745,11,,,
frame46,46,0.881036285153256,0.229769060768356,3.1042,2.38812792711937,1.29984661405655,11,,,
frame47,47,0.693429940389775,0.207258113574009,3.08466666666667,2.44667113446245,1.26076064053635,11,,,
frame48,48,0.768564977492419,0.229647346991379,3.056,2.35890685782902,1.29551533154324,11,,,
frame49,49,0.968020108166061,0.216846646008268,3.05083333333333,2.39512712590116,1.27376676600641,11,,,
frame50,50,0.733299581480219,0.191154187217503,3.06116666666667,2.47877611889736,1.23495084664136,11,,,
frame51,51,0.769718599540617,0.179389396262773,3.0435,2.50709734841604,1.21395365916798,11,,,
frame52,52,0.737632215179439,0.132289219317971,3.0585,2.66168722785422,1.14908317100266,11,,,
frame53,53,0.697581329460382,0.187696196280442,3.075,2.49569526843207,1.23212158106622,11,,,
frame54,54,0.791229182389468,0.241686359450406,3.09942857142857,2.34945090106703,1.31921402146388,11,,,
frame55,55,0.795356625428206,0.151288592729409,3.12666666666667,2.64763574098603,1.18092780599126,11,,,
frame56,56,0.812451568946053,0.176178194765047,3.08214285714286,2.54699535827357,1.21010933417328,11,,,
frame57,57,0.723274736965103,0.1896509852808,3.11357142857143,2.55011003822081,1.22095571638302,11,,,
